Date;Open;High;Low;Close;Volume
24.03.2022;64659,12;65225,9;64290,74;64948,68;62276378
25.03.2022;65178,45;65178,45;63988,05;64420,13;51808346
28.03.2022;64432,35;65111,64;64432,35;64581,93;43196329
29.03.2022;64959,31;66152,28;64230,04;65603,53;78242699
30.03.2022;65814,89;66052;65374,78;65909,37;52152441
31.03.2022;65917,22;66050,07;64900,36;64900,36;55212389
01.04.2022;65156,24;65740,4;65123,74;65716,19;53556601
04.04.2022;66049,06;66222,27;65431,66;65685,17;64211281
05.04.2022;65875,34;66041,07;64799,53;64906,52;44228945
06.04.2022;64926,56;64977,91;63705,02;64264,54;57680081
07.04.2022;64400,97;64508,62;63524,54;63524,54;50939898
08.04.2022;64011,06;64248,23;63443,23;63718,63;39805457
11.04.2022;63651,09;64494,3;63254,72;64494,3;46076199
12.04.2022;64182,83;64289,54;63811,01;63863,17;46915168
13.04.2022;64179,04;64290,21;63673,62;64037,41;36618725
14.04.2022;64328,39;64360,32;63642,98;63760,06;31237864
19.04.2022;63924,66;64003,09;62615,87;63200,73;42919641
20.04.2022;63528,81;63893,07;62780,02;62780,02;37154901
21.04.2022;63191,09;63364,45;62331,7;62331,7;44067409
22.04.2022;62036,35;62112,53;60903,71;60903,71;38147775
25.04.2022;59997,97;60590,12;59153,57;59442,53;59868710
26.04.2022;60110,8;60219,38;58824,84;58836,03;43473347
27.04.2022;58688,7;58777,85;57833,97;58139,06;46297238
28.04.2022;58934,65;58934,65;58050,33;58300,98;42179147
29.04.2022;58878,99;59202,07;57577,7;57754,98;103971628
02.05.2022;57632,68;57632,68;56686,74;56886,29;49015335
04.05.2022;57226,74;57226,74;56481,44;56695,38;56758253
05.05.2022;57700,02;57700,02;55457,43;55467,4;60906394
06.05.2022;55099,97;55237,12;54060,57;55237,12;49953226
09.05.2022;54793,52;55166,4;54177,95;54194,24;32347102
10.05.2022;54682,8;54687,29;53521,48;53951,73;48627472
11.05.2022;54165,66;54557,34;53677,96;53899,7;49261999
12.05.2022;52796,43;53558,08;52140,5;53074,58;61063614
13.05.2022;53890,3;55321,31;53890,3;55143,54;52627067
16.05.2022;55079,8;56112,96;54853,47;55260,52;43835979
17.05.2022;55790,81;56681,64;55450,04;56247,82;55287151
18.05.2022;56398,51;56984,38;56266,84;56292,6;52900334
19.05.2022;55169,66;55815,62;54977,73;55555,31;44743222
20.05.2022;56010,86;56315,09;55687,59;55687,59;41916624
23.05.2022;56565,75;57167,82;56478,67;57167,82;51539563,53
24.05.2022;56777,03;57345,7;56513,96;56514,99;46868753
25.05.2022;57055,07;57101,14;56018,72;56167,94;34902901
26.05.2022;56277,66;57015,17;56038,76;56929,76;35542700
27.05.2022;57091,88;57115,74;56338,57;56609,87;38736012
30.05.2022;57167,21;57836,79;57033,83;57836,79;31939201
31.05.2022;57724,68;57914,62;57314,82;57432,29;85497292
01.06.2022;57485,16;57516,79;56852,04;57025,53;31953425
02.06.2022;57195,7;57382,62;56867,66;57227,34;27957406
03.06.2022;57659,58;57675,23;56707,54;56857,65;27972814
06.06.2022;57098,3;57642,64;56968,59;57588,05;21831012,48
07.06.2022;57197,13;57249,71;56790,89;57098,75;27297618
08.06.2022;57149,62;57149,62;55874,28;56070,26;38050473
09.06.2022;55936,22;56266,72;55340,98;55440,27;29195138
10.06.2022;55009,88;55009,88;54157,23;54307,76;32502098
13.06.2022;53302,69;53657,24;52723,11;52854,04;39796895
14.06.2022;53258,59;53455,87;52733,58;53247,17;35298225
15.06.2022;53342,65;53364,12;52464,61;53357,34;38625995
17.06.2022;52514,82;53357,61;52370,43;52629,58;70471476
20.06.2022;53068,57;53166,04;52720,57;52939,91;30172046
21.06.2022;53440,07;54066,32;53335;54066,32;32292153
22.06.2022;53377;53377;52690,92;53001,66;33879067
23.06.2022;53068,4;53179,06;52274,01;52274,01;28451585
24.06.2022;52510,25;53116,94;52287,43;53014,11;28073750
27.06.2022;53401,86;53849,32;53271,54;53849,32;29598464
28.06.2022;54202,53;54663,55;54199,16;54492,82;36072956,37
29.06.2022;53879,13;54699,63;53874,35;54699,63;36268386
30.06.2022;54108,49;54163,94;53360,96;53573,42;37920054,74
01.07.2022;53471,57;54084,46;53417,61;53433,55;30875648
04.07.2022;53743,67;53743,67;52808,94;53455,23;36357254
05.07.2022;53868,36;53868,36;51749,11;52064,47;37038563
06.07.2022;52387,19;52737,26;51804,38;52139,6;46942421
07.07.2022;52657,79;53932,81;52636,8;53853,42;35112876
08.07.2022;53701,01;54663,11;53618,42;54611,02;37719380
11.07.2022;53788,43;54254,99;53673,81;54081,12;48165140
12.07.2022;53744,43;53788,8;52658,73;52667,43;43086728
13.07.2022;52897,67;52963,55;52106,35;52440,94;36003676
14.07.2022;52519,53;52650,4;51060,69;51418,11;40756762
15.07.2022;51592,62;51950,07;51302,65;51633,52;30203611
18.07.2022;52299,87;52947,63;52299,87;52947,63;30962643
19.07.2022;52708,88;53276,51;52480,32;53240,23;30527767,43
20.07.2022;53742,87;53858,95;53258,47;53733,48;39245716
21.07.2022;53766,44;53896,52;52945,2;53415,38;38279100
22.07.2022;53611,58;54284,72;53577,14;54105,89;38256204
25.07.2022;53889,68;54290,63;53680,71;53707,85;36301346
26.07.2022;53816,95;53856,81;52817,14;52981,83;41501594
27.07.2022;53300,22;53377,47;52408,37;52873,92;51119747
28.07.2022;53354,24;53602,55;52976;53324,51;60437462
29.07.2022;53859,72;55007,36;53859,56;55007,36;55493846
01.08.2022;55070,99;55381,12;54827,71;55345,68;32611652,86
02.08.2022;55042,61;55139,04;54693,11;54767,2;39935831
03.08.2022;54819,83;55021,07;54352,17;54841,05;45989134
04.08.2022;54912,52;55006,12;54210,68;54351,82;41989492
05.08.2022;54719,67;54917,28;53592,07;53863,78;33801959
08.08.2022;54237,15;55009,15;53934,44;55009,15;36654632,17
09.08.2022;55040,65;55319,6;54668,34;54724,98;32755688
10.08.2022;54526,82;55100,99;54164,06;54955,75;38536981,11
11.08.2022;55368,59;55774,95;54902,59;55774,95;32407926,05
12.08.2022;55672,73;56121,6;55599,56;56070,42;35497237
16.08.2022;56244,21;56858,54;56018,29;56217,76;38305711
17.08.2022;56309,25;56317,34;54787,43;54867,57;37642288
18.08.2022;54704,51;55293,12;54632,76;55245,45;34347265
19.08.2022;54835,27;55076,13;54371,76;54398,69;35596877
22.08.2022;54034,65;54219,6;53106,34;53368,61;34721479
23.08.2022;53171,86;53954,79;53142,46;53689,66;52932169
24.08.2022;53470,43;53644,27;52577,28;52711,92;37949629
25.08.2022;53157,23;53585,17;52828,74;53074,42;48921308
26.08.2022;53139,82;53229;52100,93;52282,33;51622592
29.08.2022;51490,17;51539,11;50923,65;51274,1;40906072
30.08.2022;51537,09;51643,66;50240,74;50240,74;41180729
31.08.2022;50448,6;50605,52;49747,29;50174,09;65424443
01.09.2022;49678,88;49768,57;48479,34;48479,34;48554455
02.09.2022;48886,48;49671,47;48606,43;49671,47;50464537
05.09.2022;49159,05;49661,68;49061,44;49380,47;27439918
06.09.2022;49467,63;49726,74;48137,64;48373,48;37524092
07.09.2022;48059,94;48902,57;47796,75;48883,67;45941928,6
08.09.2022;49396,73;49573,84;48752,57;49104,24;39576921
09.09.2022;49658,12;50708,61;49593,7;50708,61;39745407
12.09.2022;51043,86;51323,52;50372,35;51295,23;38150851
13.09.2022;51598,78;51638,56;49982,01;50065,29;41461810
14.09.2022;49761,33;50389,12;49761,33;50296,85;35497709
15.09.2022;50319,13;50860,53;50245,07;50571,87;41307720
16.09.2022;50321,1;50333,38;49030,96;49350,07;94480771
19.09.2022;49417,48;50071,88;49352,18;50071,88;34832104
20.09.2022;50352,59;50591,64;49209,6;49253,15;37135565
21.09.2022;49014,44;49594,19;48907,1;49477,58;37463429
22.09.2022;48933,31;49951,07;48920,91;49765,47;39456932
23.09.2022;49724,57;49724,57;47957,52;48081,16;38420210
26.09.2022;47305,86;47787,56;46550,49;47185,13;55811142
27.09.2022;47613,15;48166,39;47536,03;47859,82;39012513
28.09.2022;47289,26;47504,28;46569,31;47468,26;43722484
29.09.2022;47686,77;47730,58;45726,31;45864,62;43812059
30.09.2022;46226,86;46346,78;45597,65;45970,64;45518168
03.10.2022;45840,63;46312,48;45023,49;46312,48;37250524
04.10.2022;47046,13;48070,03;46957,26;48070,03;42330082
05.10.2022;48030,75;48030,75;47155,99;47160,97;29741865
06.10.2022;47559,04;47999,96;47021,53;47299,55;31050961
07.10.2022;47000,91;47316,8;46734,06;46911,05;29174209
10.10.2022;46529,45;46667,3;46070,95;46086,4;36376315
11.10.2022;45932,3;46743,24;45595,64;46217,66;37823044
12.10.2022;46441,13;46441,13;45870,77;46071,33;41048064
13.10.2022;46020,04;46239,19;45017,5;45621,39;47180551
14.10.2022;46719,02;46913,46;46297,16;46570,39;41666970
17.10.2022;46567,39;47120,45;46243,22;47009,07;28948279
18.10.2022;47237,86;47665,25;47104,48;47349,71;47535615
19.10.2022;47386,83;47386,83;46453,98;46509,19;37002946,5
20.10.2022;46504,95;47365,6;46215,3;47283,29;51307095
21.10.2022;46956,85;47261,27;46363,63;46768,23;35686928
24.10.2022;47254,77;47639,44;46832,68;47370,66;41781031
25.10.2022;47594,06;47893,27;47133,74;47700,34;46711400
26.10.2022;47753,64;48934,47;47753,64;48934,47;44389511
27.10.2022;48870,62;49437,4;48636,16;49437,4;46586540
28.10.2022;48956,1;49729,37;48771,67;49547,35;63505531
31.10.2022;49691,18;50432,55;49579,85;50432,55;45499219
02.11.2022;50837,89;51392,8;50788,65;51334,82;56340957
03.11.2022;50522,28;50941,2;50413,08;50915,87;41313710
04.11.2022;51339,76;52393,85;51339,76;52300,2;48698045
07.11.2022;52433,13;53321,2;52349,46;52682,32;67372611
08.11.2022;52617,19;53324,24;52307,52;53324,24;46595638
09.11.2022;53334,53;53731,85;53161,91;53294,45;47106850
10.11.2022;52967,78;54480,61;52564,14;54421,13;55177688
14.11.2022;55023,92;56243,58;55023,92;55812,08;73626424
15.11.2022;56212,63;56712,7;55374,27;56385,92;59451961,84
16.11.2022;55642,15;56121,94;55304,98;55612,11;53928062
17.11.2022;55750,37;55831,86;54443,52;54791,43;42396264
18.11.2022;54909,94;55312,44;54337,26;54891,25;39134280
21.11.2022;54850,98;54893,75;54235,77;54259,77;37405677
22.11.2022;54362,3;55463,06;54174,37;55166,92;38645231
23.11.2022;55452,59;55681,12;54912,79;55119,04;39064265
24.11.2022;55554,5;56107,93;55338,88;56107,93;40197860
25.11.2022;55945,25;56440,71;55718,92;56280,53;30632113
28.11.2022;56042,53;56134,79;55655,97;55748,47;35290320
29.11.2022;56076,89;56123,57;55452,88;55942,67;53114275
30.11.2022;56161,03;56577,34;55755,14;56058,18;157734452
01.12.2022;56695,1;56867,54;56265,81;56867,54;61099776
02.12.2022;56619,99;56622,03;56006,71;56207,29;47418303
05.12.2022;56494,69;57021,59;56367,57;56478,83;35369401,74
06.12.2022;56191,88;56273,37;55768,35;55908,34;34363177
07.12.2022;55634,23;56079,38;55608,42;55983,89;31408019
08.12.2022;55916,34;55948,08;55447,35;55717,43;38228794
09.12.2022;55925,4;55979,47;55518,12;55836,35;34466960
12.12.2022;55663,78;56571,91;55464,96;56515,01;30886749
13.12.2022;56559,88;57785,23;56171,97;57362,88;39509027
14.12.2022;57273,98;57584,17;57264,37;57447,38;32279391
15.12.2022;57137,13;57200,74;56199,59;56450,56;41149206
16.12.2022;56092,65;56367,36;55598,8;56032,12;66441277
19.12.2022;56072,3;56400,23;55977,92;56118,16;27242716
20.12.2022;55678,17;56656,26;55643,34;56656,26;27863149
21.12.2022;56705,77;57291,89;56475,29;57291,89;28331378,01
22.12.2022;57344,84;57545,79;56976,04;57088,69;24809425
23.12.2022;57021,53;57112,15;56802;57039,91;21274154
27.12.2022;57342,01;57355,9;56473,03;56574,46;28019119
28.12.2022;56488,86;56811,6;56398,97;56641,19;33726128
29.12.2022;56673,76;57637,95;56572,72;57637,95;26811699
30.12.2022;57421,88;57548,02;57283,79;57462,68;28085169
